Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Txn_Month,Txn_DayOfWeek,Txn_IsWeekend,Txn_DayOfMonth,Amount_Per_Qty,Addr_Match,User_Txn_Count,User_Avg_Amount,User_Avg_Age,Amt_UserRatio,Location_Freq,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games,Device Used_mobile,Device Used_tablet
28.28,5,38.0,0,364,5,1,6,1,14,5.66,1,1,28.28,38.0,1.0,0.0001,0,0,1,1,0,0,0,0,1
126.66,4,27.0,0,161,11,3,6,1,31,31.66,1,1,126.66,27.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
518.91,4,41.0,0,18,23,2,6,1,18,129.73,0,1,518.91,41.0,1.0,0.0,0,0,0,0,0,1,0,1,0
33.81,5,46.0,0,303,15,1,0,0,15,6.76,1,1,33.81,46.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
164.57,4,51.0,0,171,3,1,6,1,14,41.14,1,1,164.57,51.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
301.54,2,45.0,0,205,6,1,0,0,15,150.77,1,1,301.54,45.0,1.0,0.0001,1,0,0,1,0,0,0,0,0
375.39,5,27.0,0,130,21,2,0,0,26,75.08,1,1,375.39,27.0,1.0,0.0001,0,0,1,0,0,1,0,0,0
127.14,1,31.0,0,69,17,3,4,0,1,127.14,1,1,127.14,31.0,1.0,0.0001,0,1,0,0,0,0,1,0,0
141.08,2,25.0,1,42,3,1,2,0,24,70.54,0,1,141.08,25.0,1.0,0.0,0,0,1,0,0,0,0,1,0
262.4,1,30.0,0,248,4,1,6,1,21,262.4,1,1,262.4,30.0,1.0,0.0001,0,0,1,0,0,1,0,1,0
217.55,1,35.0,0,163,19,4,2,0,3,217.55,1,1,217.55,35.0,1.0,0.0,1,0,0,0,0,0,0,0,1
111.27,5,40.0,0,135,13,1,1,0,2,22.25,1,1,111.27,40.0,1.0,0.0002,0,0,0,1,0,0,0,0,0
484.01,3,18.0,0,66,19,2,3,0,8,161.34,1,1,484.01,18.0,1.0,0.0001,0,1,0,0,0,0,1,0,0
315.12,2,35.0,0,137,12,3,1,0,19,157.56,1,1,315.12,35.0,1.0,0.0003,1,0,0,0,0,0,0,0,0
147.03,1,52.0,0,16,3,1,3,0,25,147.03,1,1,147.03,52.0,1.0,0.0001,1,0,0,0,0,0,0,0,1
301.45,3,30.0,0,102,12,2,0,0,26,100.48,1,1,301.45,30.0,1.0,0.0,0,1,0,0,0,0,0,0,0
18.34,3,45.0,0,222,3,1,1,0,16,6.11,0,1,18.34,45.0,1.0,0.0,1,0,0,0,0,0,0,0,0
17.01,5,38.0,0,141,2,4,3,0,4,3.4,1,1,17.01,38.0,1.0,0.0,0,0,1,0,1,0,0,1,0
46.06,1,34.0,1,354,9,1,6,1,14,46.06,1,1,46.06,34.0,1.0,0.0,1,0,0,0,0,1,0,0,0
205.18,2,48.0,0,305,13,2,5,1,17,102.59,0,1,205.18,48.0,1.0,0.0,0,1,0,0,0,1,0,0,0
480.13,3,17.0,0,146,3,1,0,0,22,160.04,1,1,480.13,17.0,1.0,0.0,0,1,0,1,0,0,0,1,0
301.8,5,37.0,0,207,6,4,5,1,6,60.36,1,1,301.8,37.0,1.0,0.0,0,0,1,1,0,0,0,1,0
324.77,3,29.0,0,300,6,2,2,0,7,108.26,1,1,324.77,29.0,1.0,0.0001,0,0,0,1,0,0,0,0,0
78.17,3,35.0,0,328,14,1,5,1,6,26.06,1,1,78.17,35.0,1.0,0.0,0,0,0,0,1,0,0,0,1
47.54,5,35.0,0,141,19,2,5,1,3,9.51,1,1,47.54,35.0,1.0,0.0003,0,1,0,0,0,1,0,1,0
102.09,4,26.0,0,310,14,1,3,0,4,25.52,1,1,102.09,26.0,1.0,0.0,1,0,0,0,1,0,0,0,1
532.94,3,37.0,0,20,7,2,5,1,3,177.65,1,1,532.94,37.0,1.0,0.0,0,0,1,0,1,0,0,1,0
157.61,2,29.0,0,155,11,1,3,0,4,78.81,1,1,157.61,29.0,1.0,0.0007,1,0,0,0,1,0,0,0,0
145.66,4,45.0,0,176,16,2,2,0,7,36.42,0,1,145.66,45.0,1.0,0.0003,0,0,1,0,0,0,0,1,0
45.33,1,37.0,0,90,18,1,1,0,30,45.33,1,1,45.33,37.0,1.0,0.0,0,0,1,1,0,0,0,1,0
611.44,5,47.0,0,12,8,3,5,1,30,122.29,1,1,611.44,47.0,1.0,0.0005,0,1,0,0,0,1,0,0,0
491.17,1,28.0,0,223,5,2,6,1,11,491.17,1,1,491.17,28.0,1.0,0.0,1,0,0,1,0,0,0,1,0
157.83,3,22.0,0,184,3,4,0,0,1,52.61,1,1,157.83,22.0,1.0,0.0,0,0,1,0,0,1,0,1,0
242.0,2,46.0,1,292,5,1,4,0,26,121.0,1,1,242.0,46.0,1.0,0.0002,0,0,1,0,0,1,0,1,0
41.49,3,46.0,0,36,17,1,2,0,31,13.83,1,1,41.49,46.0,1.0,0.0002,0,1,0,1,0,0,0,1,0
370.54,4,38.0,0,361,15,3,3,0,21,92.64,1,1,370.54,38.0,1.0,0.0003,1,0,0,0,0,0,0,1,0
81.35,4,34.0,0,312,10,1,1,0,30,20.34,1,1,81.35,34.0,1.0,0.0,0,0,1,0,0,1,0,0,1
83.3,5,40.0,0,264,20,3,0,0,25,16.66,1,1,83.3,40.0,1.0,0.0,1,0,0,0,1,0,0,1,0
463.19,2,35.0,0,58,2,1,3,0,4,231.6,1,1,463.19,35.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
113.93,2,39.0,0,46,18,2,3,0,15,56.96,1,1,113.93,39.0,1.0,0.0005,0,0,1,0,0,0,0,0,1
39.43,2,40.0,0,320,1,3,3,0,28,19.72,1,1,39.43,40.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
24.77,1,52.0,0,108,19,2,2,0,7,24.77,1,1,24.77,52.0,1.0,0.0001,0,1,0,0,1,0,0,0,0
37.0,2,45.0,0,93,7,2,2,0,21,18.5,1,1,37.0,45.0,1.0,0.0001,0,1,0,1,0,0,0,0,1
198.16,1,25.0,0,190,14,1,0,0,22,198.16,1,1,198.16,25.0,1.0,0.0006,0,0,1,0,1,0,0,0,1
20.62,2,41.0,0,56,0,2,2,0,21,10.31,1,1,20.62,41.0,1.0,0.0001,0,1,0,0,1,0,0,1,0
158.27,5,25.0,0,178,5,3,6,1,10,31.65,0,1,158.27,25.0,1.0,0.0,0,0,1,0,0,0,1,0,0
20.57,5,32.0,0,207,19,2,5,1,24,4.11,1,1,20.57,32.0,1.0,0.0003,1,0,0,0,0,0,0,0,1
249.73,5,39.0,0,168,17,1,4,0,12,49.95,1,1,249.73,39.0,1.0,0.0,0,0,0,0,0,0,1,1,0
218.76,2,28.0,0,247,23,3,0,0,4,109.38,1,1,218.76,28.0,1.0,0.0004,0,0,1,0,0,0,1,0,0
164.03,3,26.0,0,335,6,1,5,1,6,54.68,1,1,164.03,26.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
62.75,2,26.0,0,93,3,3,2,0,27,31.38,1,1,62.75,26.0,1.0,0.0,0,0,1,0,0,1,0,0,0
304.12,4,42.0,0,13,9,1,5,1,6,76.03,0,1,304.12,42.0,1.0,0.0,0,1,0,0,0,0,0,1,0
101.51,2,34.0,0,197,10,3,4,0,22,50.76,1,1,101.51,34.0,1.0,0.0,0,0,0,1,0,0,0,0,1
590.35,4,45.0,0,349,5,2,2,0,14,147.59,1,1,590.35,45.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
563.59,1,43.0,0,173,4,2,3,0,8,563.59,1,1,563.59,43.0,1.0,0.0005,0,1,0,1,0,0,0,0,1
13.94,3,40.0,0,276,12,3,5,1,30,4.65,1,1,13.94,40.0,1.0,0.0004,1,0,0,0,0,0,0,1,0
259.24,3,35.0,0,349,1,3,2,0,13,86.41,1,1,259.24,35.0,1.0,0.0,0,1,0,1,0,0,0,0,1
285.32,1,48.0,0,69,12,3,3,0,14,285.32,0,1,285.32,48.0,1.0,0.0,1,0,0,0,0,0,1,1,0
22.11,1,38.0,0,229,16,2,4,0,23,22.11,1,1,22.11,38.0,1.0,0.0002,0,1,0,1,0,0,0,1,0
272.27,5,29.0,0,11,19,2,5,1,10,54.45,1,1,272.27,29.0,1.0,0.0004,0,0,1,1,0,0,0,1,0
433.72,2,25.0,0,283,11,1,1,0,9,216.86,1,1,433.72,25.0,1.0,0.0,1,0,0,0,0,0,1,0,0
636.71375,5,38.0,1,24,14,3,5,1,30,127.34,1,1,636.71,38.0,1.0,0.0,0,0,1,1,0,0,0,1,0
31.48,4,34.0,0,151,16,3,0,0,18,7.87,1,1,31.48,34.0,1.0,0.0001,0,0,1,0,0,0,0,0,0
343.59,5,35.0,0,83,5,1,2,0,10,68.72,1,1,343.59,35.0,1.0,0.0003,0,0,0,0,0,0,1,1,0
444.5,1,52.0,0,243,8,1,0,0,1,444.5,1,1,444.5,52.0,1.0,0.0001,0,0,1,1,0,0,0,0,0
565.1,1,32.0,1,38,0,3,5,1,16,565.1,1,1,565.1,32.0,1.0,0.0003,1,0,0,0,0,1,0,0,1
149.67,2,23.0,0,71,1,1,3,0,4,74.83,1,1,149.67,23.0,1.0,0.0,0,0,1,0,0,0,1,1,0
95.28,1,16.0,0,332,3,1,2,0,3,95.28,1,1,95.28,16.0,1.0,0.0002,0,1,0,0,0,1,0,1,0
78.37,5,37.0,0,202,12,3,1,0,5,15.67,1,1,78.37,37.0,1.0,0.0,1,0,0,0,1,0,0,0,1
122.64,5,39.0,0,272,23,1,6,1,21,24.53,1,1,122.64,39.0,1.0,0.0,0,0,0,0,0,0,0,0,1
91.65,5,35.0,0,94,17,3,6,1,31,18.33,1,1,91.65,35.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
115.73,5,43.0,0,286,18,4,2,0,3,23.15,1,1,115.73,43.0,1.0,0.0,0,1,0,0,0,0,0,0,1
636.71375,1,37.0,0,169,13,2,1,0,20,636.71,1,1,636.71,37.0,1.0,0.0,1,0,0,0,0,1,0,0,1
190.85,2,23.0,0,66,6,4,6,1,7,95.42,1,1,190.85,23.0,1.0,0.0,0,0,0,0,1,0,0,0,1
57.95,2,22.0,0,251,5,3,2,0,20,28.98,0,1,57.95,22.0,1.0,0.0,0,0,1,0,0,0,1,1,0
624.54,2,16.0,0,162,7,3,0,0,18,312.27,1,1,624.54,16.0,1.0,0.0,0,0,1,0,0,1,0,0,0
170.19,1,22.0,0,69,18,2,3,0,22,170.19,1,1,170.19,22.0,1.0,0.0,1,0,0,1,0,0,0,1,0
416.06,2,23.0,0,160,18,2,3,0,29,208.03,1,1,416.06,23.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
75.27,1,27.0,0,281,0,4,1,0,2,75.27,1,1,75.27,27.0,1.0,0.0,1,0,0,0,0,1,0,0,1
326.85,2,31.0,0,13,5,1,4,0,19,163.43,1,1,326.85,31.0,1.0,0.0003,0,0,1,0,0,0,1,1,0
31.32,1,73.0,0,51,16,3,5,1,16,31.32,0,1,31.32,73.0,1.0,0.0006,0,0,1,0,0,0,0,0,0
211.71,1,26.0,0,275,0,2,3,0,29,211.71,1,1,211.71,26.0,1.0,0.0,1,0,0,0,0,0,1,0,0
167.62,5,44.0,1,171,4,4,6,1,7,33.52,1,1,167.62,44.0,1.0,0.0003,1,0,0,0,0,1,0,0,0
172.03,5,32.0,0,48,11,4,5,1,6,34.41,1,1,172.03,32.0,1.0,0.0,0,0,0,1,0,0,0,0,0
12.32,1,30.0,0,124,16,3,6,1,17,12.32,1,1,12.32,30.0,1.0,0.0002,1,0,0,0,1,0,0,1,0
116.99,2,34.0,0,52,19,2,3,0,1,58.5,1,1,116.99,34.0,1.0,0.0002,0,1,0,1,0,0,0,0,1
504.27,1,43.0,0,221,14,3,4,0,29,504.27,0,1,504.27,43.0,1.0,0.0,0,0,1,0,1,0,0,0,1
164.97,1,37.0,0,79,1,1,1,0,9,164.97,1,1,164.97,37.0,1.0,0.0,0,1,0,1,0,0,0,0,1
636.71375,1,42.0,0,140,21,3,3,0,7,636.71,1,1,636.71,42.0,1.0,0.0,0,0,1,1,0,0,0,0,1
97.38,1,32.0,0,365,10,2,0,0,5,97.38,1,1,97.38,32.0,1.0,0.0,0,0,0,0,0,0,1,0,1
243.98,3,35.0,0,105,1,2,4,0,9,81.33,1,1,243.98,35.0,1.0,0.0,0,0,1,0,0,1,0,0,0
95.47,4,22.0,0,266,18,3,2,0,13,23.87,1,1,95.47,22.0,1.0,0.0001,0,0,1,0,0,1,0,0,1
402.9,4,32.0,1,343,5,1,0,0,15,100.72,1,1,402.9,32.0,1.0,0.0003,0,0,1,0,0,1,0,0,0
233.71,5,19.0,0,212,13,2,3,0,8,46.74,1,1,233.71,19.0,1.0,0.0001,0,0,0,0,1,0,0,0,1
96.87,2,37.0,0,26,0,3,1,0,26,48.44,1,1,96.87,37.0,1.0,0.0005,0,0,0,0,0,0,0,1,0
59.95,3,47.0,0,206,16,3,2,0,13,19.98,1,1,59.95,47.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
31.37,2,26.0,0,217,4,2,2,0,14,15.68,1,1,31.37,26.0,1.0,0.0,1,0,0,1,0,0,0,0,1
310.7,2,44.0,1,326,0,4,2,0,3,155.35,1,1,310.7,44.0,1.0,0.0004,0,1,0,1,0,0,0,0,0
56.09,2,44.0,0,339,1,1,2,0,3,28.04,1,1,56.09,44.0,1.0,0.0001,0,1,0,1,0,0,0,0,0
326.68,4,35.0,0,227,23,2,1,0,13,81.67,1,1,326.68,35.0,1.0,0.0002,1,0,0,0,0,0,0,0,1
80.46,5,38.0,0,222,7,1,0,0,1,16.09,1,1,80.46,38.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
144.36,1,46.0,0,19,5,1,5,1,20,144.36,1,1,144.36,46.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
87.91,4,29.0,0,134,23,2,6,1,25,21.98,1,1,87.91,29.0,1.0,0.0005,0,0,0,0,0,1,0,0,0
96.45,3,42.0,0,329,11,3,2,0,27,32.15,0,1,96.45,42.0,1.0,0.0,0,0,1,0,1,0,0,0,1
105.98,5,22.0,0,77,16,2,6,1,11,21.2,1,1,105.98,22.0,1.0,0.0,1,0,0,1,0,0,0,1,0
88.96,3,17.0,0,299,1,3,2,0,6,29.65,1,1,88.96,17.0,1.0,0.0,1,0,0,1,0,0,0,0,0
317.49,1,30.0,0,165,11,2,0,0,19,317.49,1,1,317.49,30.0,1.0,0.0,0,0,0,1,0,0,0,0,1
393.29,1,18.0,0,113,8,3,0,0,4,393.29,1,1,393.29,18.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
32.07,1,51.0,0,95,17,1,3,0,18,32.07,1,1,32.07,51.0,1.0,0.0002,0,0,1,0,0,0,0,1,0
189.64,4,45.0,0,285,14,4,1,0,2,47.41,0,1,189.64,45.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
176.45,1,49.0,0,22,15,1,4,0,12,176.45,1,1,176.45,49.0,1.0,0.0001,0,0,1,0,1,0,0,1,0
444.06,4,37.0,0,55,17,2,4,0,23,111.02,1,1,444.06,37.0,1.0,0.0003,0,0,1,0,0,0,0,0,1
317.24,4,39.0,0,320,15,2,1,0,6,79.31,1,1,317.24,39.0,1.0,0.0,1,0,0,0,1,0,0,0,1
257.85,5,32.0,0,118,12,3,4,0,8,51.57,1,1,257.85,32.0,1.0,0.0,0,0,0,0,1,0,0,0,0
35.13,4,29.0,0,68,3,3,2,0,13,8.78,1,1,35.13,29.0,1.0,0.0001,0,0,0,0,1,0,0,0,0
48.24,3,35.0,0,3,20,2,4,0,9,16.08,1,1,48.24,35.0,1.0,0.0,0,1,0,1,0,0,0,0,0
160.28,3,35.0,0,315,3,4,3,0,4,53.43,1,1,160.28,35.0,1.0,0.0001,0,0,0,0,0,0,1,0,0
636.71375,3,46.0,0,238,0,3,2,0,27,212.24,1,1,636.71,46.0,1.0,0.0,0,0,0,0,0,1,0,0,1
163.31,4,44.0,0,7,21,3,6,1,3,40.83,1,1,163.31,44.0,1.0,0.0002,0,0,0,0,0,0,0,0,0
96.88,5,53.0,0,316,6,2,3,0,15,19.38,1,1,96.88,53.0,1.0,0.0,0,1,0,0,0,0,0,1,0
97.47,3,30.0,0,172,21,3,5,1,9,32.49,1,1,97.47,30.0,1.0,0.0,0,0,0,0,0,0,0,0,1
228.07,1,49.0,0,223,19,2,3,0,15,228.07,1,1,228.07,49.0,1.0,0.0,0,1,0,0,0,0,1,0,1
408.73,2,31.0,0,341,4,2,3,0,1,204.36,0,1,408.73,31.0,1.0,0.0003,0,0,0,1,0,0,0,1,0
26.37,3,28.0,0,206,6,1,2,0,24,8.79,1,1,26.37,28.0,1.0,0.0002,0,0,0,0,0,1,0,0,1
294.04,4,42.0,0,324,10,2,3,0,15,73.51,1,1,294.04,42.0,1.0,0.0,0,1,0,0,0,0,1,0,0
296.54,4,14.0,0,298,10,1,6,1,28,74.14,1,1,296.54,14.0,1.0,0.0,0,0,0,0,0,0,1,1,0
255.06,4,48.0,0,68,0,3,0,0,18,63.76,1,1,255.06,48.0,1.0,0.0,0,0,1,0,1,0,0,1,0
119.61,5,50.0,0,259,0,1,6,1,21,23.92,1,1,119.61,50.0,1.0,0.0,0,0,1,0,0,0,1,1,0
405.24,2,33.0,0,181,10,2,2,0,7,202.62,1,1,405.24,33.0,1.0,0.0,0,0,0,0,0,0,0,1,0
209.36,1,32.0,0,9,4,1,1,0,30,209.36,1,1,209.36,32.0,1.0,0.0,0,0,1,1,0,0,0,0,0
116.18,4,40.0,0,22,23,1,2,0,24,29.04,1,1,116.18,40.0,1.0,0.0001,0,1,0,0,0,1,0,0,0
42.41,4,25.0,0,83,22,1,4,0,19,10.6,1,1,42.41,25.0,1.0,0.0001,1,0,0,1,0,0,0,0,1
302.84,5,46.0,0,192,9,3,4,0,22,60.57,1,1,302.84,46.0,1.0,0.0003,0,0,1,0,1,0,0,1,0
234.67,5,15.0,0,2,1,2,0,0,5,46.93,1,1,234.67,15.0,1.0,0.0001,1,0,0,1,0,0,0,1,0
167.12,1,27.0,0,92,18,4,2,0,3,167.12,1,1,167.12,27.0,1.0,0.0002,0,1,0,0,0,0,0,1,0
53.49,3,37.0,0,300,10,3,3,0,7,17.83,1,1,53.49,37.0,1.0,0.0,1,0,0,0,0,1,0,0,1
368.58,1,47.0,0,180,2,2,0,0,19,368.58,1,1,368.58,47.0,1.0,0.0001,0,0,1,1,0,0,0,1,0
236.98,1,42.0,0,301,14,3,1,0,5,236.98,1,1,236.98,42.0,1.0,0.0001,0,0,0,0,1,0,0,0,0
243.25,5,33.0,0,61,4,1,2,0,17,48.65,1,1,243.25,33.0,1.0,0.0001,0,0,0,0,0,0,0,0,1
192.27,1,27.0,0,347,13,2,5,1,17,192.27,1,1,192.27,27.0,1.0,0.0,1,0,0,0,0,0,1,1,0
119.99,2,46.0,0,71,14,4,5,1,6,60.0,1,1,119.99,46.0,1.0,0.0001,0,0,1,0,0,0,0,1,0
115.33,1,34.0,0,262,10,2,5,1,10,115.33,1,1,115.33,34.0,1.0,0.0006,0,0,1,0,1,0,0,0,0
412.34,1,52.0,0,296,4,1,5,1,20,412.34,1,1,412.34,52.0,1.0,0.0002,0,1,0,0,0,1,0,0,1
122.56,1,44.0,0,264,14,2,3,0,22,122.56,1,1,122.56,44.0,1.0,0.0003,0,0,0,0,1,0,0,0,0
119.33,3,24.0,0,143,22,3,0,0,11,39.78,0,1,119.33,24.0,1.0,0.0002,0,0,0,1,0,0,0,1,0
82.17,2,43.0,0,65,7,2,5,1,24,41.08,1,1,82.17,43.0,1.0,0.0,0,0,0,0,1,0,0,0,1
636.71375,1,25.0,1,40,7,1,4,0,5,636.71,1,1,636.71,25.0,1.0,0.0002,0,1,0,0,1,0,0,1,0
19.9,3,39.0,0,124,21,2,5,1,24,6.63,1,1,19.9,39.0,1.0,0.0002,0,0,1,0,0,0,1,0,0
53.86,5,34.0,0,32,15,1,1,0,2,10.77,0,1,53.86,34.0,1.0,0.0003,0,0,1,0,0,0,0,0,0
132.14,1,28.0,0,95,21,1,2,0,24,132.14,0,1,132.14,28.0,1.0,0.0001,1,0,0,0,0,0,1,0,0
284.34,5,41.0,0,312,11,3,6,1,3,56.87,1,1,284.34,41.0,1.0,0.0,0,0,1,0,0,0,0,0,1
530.28,2,39.0,0,263,8,2,1,0,20,265.14,1,1,530.28,39.0,1.0,0.0001,0,1,0,0,0,1,0,0,1
140.55,4,23.0,0,155,17,3,5,1,30,35.14,1,1,140.55,23.0,1.0,0.0,0,0,1,1,0,0,0,0,1
14.93,5,24.0,0,128,21,2,0,0,5,2.99,1,1,14.93,24.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
35.23,4,38.0,0,306,2,1,3,0,25,8.81,1,1,35.23,38.0,1.0,0.0,0,0,1,0,0,1,0,1,0
282.73,5,48.0,0,153,15,3,4,0,8,56.55,1,1,282.73,48.0,1.0,0.0,0,1,0,0,0,0,1,1,0
125.6,5,42.0,0,44,11,1,0,0,15,25.12,1,1,125.6,42.0,1.0,0.0002,0,1,0,1,0,0,0,0,0
57.04,3,32.0,0,44,3,3,0,0,25,19.01,1,1,57.04,32.0,1.0,0.0001,1,0,0,0,0,1,0,1,0
64.63,5,30.0,0,8,19,4,4,0,5,12.93,1,1,64.63,30.0,1.0,0.0001,0,0,0,0,0,1,0,0,0
101.24,3,14.0,0,22,12,2,3,0,8,33.75,1,1,101.24,14.0,1.0,0.0,0,0,0,0,0,0,1,0,1
80.9,2,45.0,0,251,18,1,4,0,19,40.45,0,1,80.9,45.0,1.0,0.0,1,0,0,0,0,0,1,0,0
64.12,3,43.0,0,202,14,3,1,0,5,21.37,1,1,64.12,43.0,1.0,0.0001,0,1,0,1,0,0,0,0,1
115.42,3,40.0,0,69,14,2,5,1,17,38.47,1,1,115.42,40.0,1.0,0.0,1,0,0,0,1,0,0,1,0
91.9,5,54.0,1,6,4,3,0,0,11,18.38,1,1,91.9,54.0,1.0,0.0001,0,0,0,0,0,1,0,0,1
23.51,2,43.0,0,99,19,1,6,1,21,11.76,1,1,23.51,43.0,1.0,0.0,1,0,0,1,0,0,0,0,0
15.5,2,29.0,0,331,15,3,2,0,20,7.75,1,1,15.5,29.0,1.0,0.0,0,1,0,1,0,0,0,1,0
214.73,4,33.0,0,187,1,1,6,1,7,53.68,1,1,214.73,33.0,1.0,0.0001,0,1,0,0,0,0,1,0,0
433.27,4,52.0,1,30,3,2,2,0,28,108.32,1,1,433.27,52.0,1.0,0.0,0,0,1,0,0,1,0,0,1
33.52,3,42.0,0,151,9,1,0,0,15,11.17,1,1,33.52,42.0,1.0,0.0001,0,1,0,1,0,0,0,1,0
164.43,1,34.0,0,297,14,2,6,1,25,164.43,1,1,164.43,34.0,1.0,0.0001,1,0,0,0,0,0,1,0,1
224.51,1,63.0,0,136,17,1,3,0,4,224.51,1,1,224.51,63.0,1.0,0.0003,0,0,0,0,0,1,0,0,0
137.71,5,37.0,0,34,7,3,5,1,9,27.54,1,1,137.71,37.0,1.0,0.0001,0,1,0,0,1,0,0,0,0
23.84,5,40.0,0,10,11,1,2,0,31,4.77,1,1,23.84,40.0,1.0,0.0,0,0,0,0,0,0,0,0,0
132.35,5,43.0,0,351,5,3,4,0,1,26.47,1,1,132.35,43.0,1.0,0.0002,0,0,0,1,0,0,0,0,0
636.71375,1,19.0,0,128,16,2,5,1,10,636.71,1,1,636.71,19.0,1.0,0.0003,1,0,0,0,0,0,0,1,0
93.82,2,22.0,0,46,12,1,2,0,17,46.91,1,1,93.82,22.0,1.0,0.0001,0,1,0,0,0,0,1,0,1
274.6,1,51.0,0,237,3,2,6,1,11,274.6,1,1,274.6,51.0,1.0,0.0,0,0,0,0,0,0,0,0,1
465.22,2,41.0,0,31,2,2,0,0,19,232.61,1,1,465.22,41.0,1.0,0.0,0,0,1,0,0,0,0,0,0
40.66,2,35.0,0,4,16,3,1,0,19,20.33,1,1,40.66,35.0,1.0,0.0002,0,0,0,0,0,0,0,0,0
567.0,2,42.0,0,89,7,4,0,0,1,283.5,1,1,567.0,42.0,1.0,0.0003,0,0,1,1,0,0,0,0,1
126.03,4,56.0,0,183,4,1,5,1,6,31.51,1,1,126.03,56.0,1.0,0.0001,0,1,0,0,0,0,1,0,1
480.23,2,32.0,0,69,10,1,5,1,13,240.12,1,1,480.23,32.0,1.0,0.0,1,0,0,0,0,0,0,1,0
231.24,1,21.0,0,206,13,1,6,1,21,231.24,1,1,231.24,21.0,1.0,0.0,1,0,0,0,1,0,0,0,1
52.73,5,36.0,0,7,15,2,1,0,27,10.55,1,1,52.73,36.0,1.0,0.0001,0,0,1,0,1,0,0,1,0
319.48,2,47.0,0,186,13,1,1,0,16,159.74,1,1,319.48,47.0,1.0,0.0,0,0,1,0,0,0,1,1,0
344.81,2,24.0,0,231,12,2,1,0,13,172.4,1,1,344.81,24.0,1.0,0.0001,0,0,0,0,0,0,1,1,0
198.54,3,20.0,0,79,5,3,4,0,8,66.18,1,1,198.54,20.0,1.0,0.0001,0,1,0,0,1,0,0,0,1
41.89,3,31.0,0,358,15,2,5,1,10,13.96,1,1,41.89,31.0,1.0,0.0,0,0,0,0,0,0,1,1,0
344.66,2,29.0,0,213,0,2,5,1,17,172.33,1,1,344.66,29.0,1.0,0.0003,1,0,0,0,0,0,1,1,0
158.65,5,33.0,0,137,21,1,1,0,9,31.73,1,1,158.65,33.0,1.0,0.0002,1,0,0,0,0,1,0,1,0
50.06,2,29.0,0,273,15,1,6,1,14,25.03,1,1,50.06,29.0,1.0,0.0003,0,0,1,0,0,0,0,1,0
184.78,2,41.0,0,121,18,2,4,0,23,92.39,1,1,184.78,41.0,1.0,0.0,1,0,0,0,0,1,0,0,0
62.4,4,37.0,0,117,3,1,1,0,23,15.6,1,1,62.4,37.0,1.0,0.0004,0,1,0,0,0,0,1,1,0
41.51,3,28.0,0,67,1,3,4,0,29,13.84,1,1,41.51,28.0,1.0,0.0,0,0,0,0,0,0,1,0,1
119.55,2,32.0,0,237,21,2,4,0,23,59.78,1,1,119.55,32.0,1.0,0.0001,0,0,1,1,0,0,0,0,1
144.2,4,53.0,0,94,3,1,0,0,1,36.05,1,1,144.2,53.0,1.0,0.0001,0,0,0,0,1,0,0,0,0
46.61,3,31.0,0,99,20,1,5,1,20,15.54,1,1,46.61,31.0,1.0,0.0001,1,0,0,0,0,0,0,1,0
35.81,1,44.0,0,210,3,2,4,0,9,35.81,1,1,35.81,44.0,1.0,0.0001,0,0,1,0,0,0,0,0,1
636.71375,1,31.0,0,143,14,3,6,1,24,636.71,1,1,636.71,31.0,1.0,0.0,0,0,1,0,0,0,1,0,1
79.8,5,53.0,0,329,1,3,4,0,8,15.96,1,1,79.8,53.0,1.0,0.0,0,0,1,0,1,0,0,1,0
276.33,5,27.0,0,76,21,2,2,0,28,55.27,0,1,276.33,27.0,1.0,0.0,0,0,1,0,0,0,1,1,0
137.1,5,26.0,0,17,2,2,4,0,16,27.42,1,1,137.1,26.0,1.0,0.0,0,0,0,0,0,0,1,0,0
214.25,1,47.0,1,8,17,3,1,0,19,214.25,0,1,214.25,47.0,1.0,0.0,0,1,0,1,0,0,0,1,0
289.38,2,40.0,0,259,0,3,6,1,31,144.69,1,1,289.38,40.0,1.0,0.0,1,0,0,0,1,0,0,0,0
36.28,2,38.0,0,156,6,2,2,0,28,18.14,1,1,36.28,38.0,1.0,0.0,0,1,0,1,0,0,0,1,0
235.62,2,38.0,0,27,3,1,0,0,15,117.81,1,1,235.62,38.0,1.0,0.0,0,0,0,0,0,0,1,0,0
